;column_label;date;state;city;place_type;confirmed;deaths;is_last;pop_2019;ibge_code
2255;3693;24/03/2020;SE;;state;15;0;FALSE;2298696;28
2256;3693;25/03/2020;SE;;state;16;0;FALSE;2298696;28
2257;3693;26/03/2020;SE;;state;16;0;FALSE;2298696;28
2258;3693;27/03/2020;SE;;state;16;0;FALSE;2298696;28
2259;3693;28/03/2020;SE;;state;16;0;FALSE;2298696;28
2260;3693;29/03/2020;SE;;state;16;0;FALSE;2298696;28
2261;3693;30/03/2020;SE;;state;18;0;FALSE;2298696;28
2262;3693;31/03/2020;SE;;state;19;0;FALSE;2298696;28
2263;3693;01/04/2020;SE;;state;22;0;FALSE;2298696;28
2264;3693;02/04/2020;SE;;state;24;2;FALSE;2298696;28
2265;3693;03/04/2020;SE;;state;27;2;FALSE;2298696;28
2266;3693;04/04/2020;SE;;state;32;3;FALSE;2298696;28
2267;3693;05/04/2020;SE;;state;32;3;FALSE;2298696;28
2268;3693;06/04/2020;SE;;state;32;4;FALSE;2298696;28
2269;3693;07/04/2020;SE;;state;36;4;FALSE;2298696;28
2270;3693;08/04/2020;SE;;state;39;4;FALSE;2298696;28
2271;3693;09/04/2020;SE;;state;40;4;FALSE;2298696;28
2272;3693;10/04/2020;SE;;state;42;4;FALSE;2298696;28
2273;3693;11/04/2020;SE;;state;44;4;FALSE;2298696;28
2274;3693;12/04/2020;SE;;state;44;4;FALSE;2298696;28
2275;3693;13/04/2020;SE;;state;45;4;FALSE;2298696;28
2276;3693;14/04/2020;SE;;state;46;4;FALSE;2298696;28
2277;3693;15/04/2020;SE;;state;48;4;FALSE;2298696;28
2278;3693;16/04/2020;SE;;state;53;4;FALSE;2298696;28
2279;3693;17/04/2020;SE;;state;58;4;FALSE;2298696;28
2280;3693;18/04/2020;SE;;state;71;5;FALSE;2298696;28
2281;3693;19/04/2020;SE;;state;86;5;FALSE;2298696;28
2282;3693;20/04/2020;SE;;state;92;5;FALSE;2298696;28
2283;3693;21/04/2020;SE;;state;117;7;FALSE;2298696;28
2284;3693;22/04/2020;SE;;state;118;7;FALSE;2298696;28
2285;3693;23/04/2020;SE;;state;135;8;FALSE;2298696;28
2286;3693;24/04/2020;SE;;state;145;8;FALSE;2298696;28
2287;3693;25/04/2020;SE;;state;154;9;FALSE;2298696;28
2288;3693;26/04/2020;SE;;state;175;9;FALSE;2298696;28
2289;3693;27/04/2020;SE;;state;211;11;FALSE;2298696;28
2290;3693;28/04/2020;SE;;state;280;11;FALSE;2298696;28
2291;3693;29/04/2020;SE;;state;280;11;FALSE;2298696;28
2292;3693;30/04/2020;SE;;state;453;14;FALSE;2298696;28
2293;3693;01/05/2020;SE;;state;517;14;FALSE;2298696;28
2294;3693;02/05/2020;SE;;state;601;14;FALSE;2298696;28
2295;3693;03/05/2020;SE;;state;730;14;FALSE;2298696;28
2296;3693;04/05/2020;SE;;state;772;17;FALSE;2298696;28
2297;3693;05/05/2020;SE;;state;898;21;FALSE;2298696;28
2298;3693;06/05/2020;SE;;state;998;23;FALSE;2298696;28
2299;3693;07/05/2020;SE;;state;1214;25;FALSE;2298696;28
2300;3693;08/05/2020;SE;;state;1438;28;FALSE;2298696;28
2301;3693;09/05/2020;SE;;state;1588;33;FALSE;2298696;28
2302;3693;10/05/2020;SE;;state;1771;34;FALSE;2298696;28
2303;3693;11/05/2020;SE;;state;1800;37;FALSE;2298696;28
2304;3693;12/05/2020;SE;;state;2032;37;FALSE;2298696;28
2305;3693;13/05/2020;SE;;state;2268;42;FALSE;2298696;28
2306;3693;14/05/2020;SE;;state;2494;47;FALSE;2298696;28
2307;3693;15/05/2020;SE;;state;2868;50;FALSE;2298696;28
2308;3693;16/05/2020;SE;;state;3135;53;FALSE;2298696;28
2309;3693;17/05/2020;SE;;state;3343;57;FALSE;2298696;28
2310;3693;18/05/2020;SE;;state;3566;59;FALSE;2298696;28
2311;3693;19/05/2020;SE;;state;3967;63;FALSE;2298696;28
2312;3693;20/05/2020;SE;;state;4277;69;FALSE;2298696;28
2313;3693;21/05/2020;SE;;state;4734;76;FALSE;2298696;28
2314;3693;22/05/2020;SE;;state;4922;82;FALSE;2298696;28
2315;3693;23/05/2020;SE;;state;5131;86;FALSE;2298696;28
2316;3693;24/05/2020;SE;;state;5314;93;FALSE;2298696;28
2317;3693;25/05/2020;SE;;state;5448;103;FALSE;2298696;28
2318;3693;26/05/2020;SE;;state;5735;116;FALSE;2298696;28
2319;3693;27/05/2020;SE;;state;5912;127;FALSE;2298696;28
2320;3693;28/05/2020;SE;;state;6156;135;FALSE;2298696;28
2321;3693;29/05/2020;SE;;state;6462;142;FALSE;2298696;28
2322;3693;30/05/2020;SE;;state;6805;149;FALSE;2298696;28
2323;3693;31/05/2020;SE;;state;6999;158;FALSE;2298696;28
2324;3693;01/06/2020;SE;;state;7233;166;FALSE;2298696;28
2325;3693;02/06/2020;SE;;state;7555;172;FALSE;2298696;28
2326;3693;03/06/2020;SE;;state;7989;180;FALSE;2298696;28
2327;3693;04/06/2020;SE;;state;8200;186;FALSE;2298696;28
2328;3693;05/06/2020;SE;;state;8577;198;FALSE;2298696;28
2329;3693;06/06/2020;SE;;state;8972;208;FALSE;2298696;28
2330;3693;07/06/2020;SE;;state;9290;217;FALSE;2298696;28
2331;3693;08/06/2020;SE;;state;9727;234;FALSE;2298696;28
2332;3693;09/06/2020;SE;;state;10126;252;TRUE;2298696;28
2333;4268;25/02/2020;SP;;state;1;0;FALSE;45919049;35
2334;4268;26/02/2020;SP;;state;1;0;FALSE;45919049;35
2335;4268;27/02/2020;SP;;state;1;0;FALSE;45919049;35
2336;4268;28/02/2020;SP;;state;2;0;FALSE;45919049;35
2337;4268;29/02/2020;SP;;state;2;0;FALSE;45919049;35
2338;4268;01/03/2020;SP;;state;2;0;FALSE;45919049;35
2339;4268;02/03/2020;SP;;state;2;0;FALSE;45919049;35
2340;4268;03/03/2020;SP;;state;2;0;FALSE;45919049;35
2341;4268;04/03/2020;SP;;state;3;0;FALSE;45919049;35
2342;4268;05/03/2020;SP;;state;6;0;FALSE;45919049;35
2343;4268;06/03/2020;SP;;state;10;0;FALSE;45919049;35
2344;4268;07/03/2020;SP;;state;13;0;FALSE;45919049;35
2345;4268;08/03/2020;SP;;state;16;0;FALSE;45919049;35
2346;4268;09/03/2020;SP;;state;16;0;FALSE;45919049;35
2347;4268;10/03/2020;SP;;state;19;0;FALSE;45919049;35
2348;4268;11/03/2020;SP;;state;30;0;FALSE;45919049;35
2349;4268;12/03/2020;SP;;state;46;0;FALSE;45919049;35
2350;4268;13/03/2020;SP;;state;46;0;FALSE;45919049;35
2351;4268;14/03/2020;SP;;state;65;0;FALSE;45919049;35
2352;4268;15/03/2020;SP;;state;65;0;FALSE;45919049;35
2353;4268;16/03/2020;SP;;state;152;0;FALSE;45919049;35
2354;4268;17/03/2020;SP;;state;164;1;FALSE;45919049;35
2355;4268;18/03/2020;SP;;state;240;3;FALSE;45919049;35
2356;4268;19/03/2020;SP;;state;286;5;FALSE;45919049;35
2357;4268;20/03/2020;SP;;state;396;9;FALSE;45919049;35
2358;4268;21/03/2020;SP;;state;396;15;FALSE;45919049;35
2359;4268;22/03/2020;SP;;state;631;22;FALSE;45919049;35
2360;4268;23/03/2020;SP;;state;745;30;FALSE;45919049;35
2361;4268;24/03/2020;SP;;state;810;40;FALSE;45919049;35
2362;4268;25/03/2020;SP;;state;862;48;FALSE;45919049;35
2363;4268;26/03/2020;SP;;state;1052;58;FALSE;45919049;35
2364;4268;27/03/2020;SP;;state;1223;68;FALSE;45919049;35
2365;4268;28/03/2020;SP;;state;1406;84;FALSE;45919049;35
2366;4268;29/03/2020;SP;;state;1451;98;FALSE;45919049;35
2367;4268;30/03/2020;SP;;state;1517;113;FALSE;45919049;35
2368;4268;31/03/2020;SP;;state;2339;136;FALSE;45919049;35
2369;4268;01/04/2020;SP;;state;2981;164;FALSE;45919049;35
2370;4268;02/04/2020;SP;;state;3506;188;FALSE;45919049;35
2371;4268;03/04/2020;SP;;state;4048;219;FALSE;45919049;35
2372;4268;04/04/2020;SP;;state;4466;260;FALSE;45919049;35
2373;4268;05/04/2020;SP;;state;4620;275;FALSE;45919049;35
2374;4268;06/04/2020;SP;;state;4866;304;FALSE;45919049;35
2375;4268;07/04/2020;SP;;state;5682;371;FALSE;45919049;35
2376;4268;08/04/2020;SP;;state;6708;428;FALSE;45919049;35
2377;4268;09/04/2020;SP;;state;7480;496;FALSE;45919049;35
2378;4268;10/04/2020;SP;;state;8216;540;FALSE;45919049;35
2379;4268;11/04/2020;SP;;state;8419;560;FALSE;45919049;35
2380;4268;12/04/2020;SP;;state;8755;588;FALSE;45919049;35
2381;4268;13/04/2020;SP;;state;8895;608;FALSE;45919049;35
2382;4268;14/04/2020;SP;;state;9371;695;FALSE;45919049;35
2383;4268;15/04/2020;SP;;state;11043;778;FALSE;45919049;35
2384;4268;16/04/2020;SP;;state;11568;853;FALSE;45919049;35
2385;4268;17/04/2020;SP;;state;12841;928;FALSE;45919049;35
2386;4268;18/04/2020;SP;;state;13894;991;FALSE;45919049;35
2387;4268;19/04/2020;SP;;state;14267;1015;FALSE;45919049;35
2388;4268;20/04/2020;SP;;state;14580;1037;FALSE;45919049;35
2389;4268;21/04/2020;SP;;state;15385;1093;FALSE;45919049;35
2390;4268;22/04/2020;SP;;state;15914;1134;FALSE;45919049;35
2391;4268;23/04/2020;SP;;state;16740;1345;FALSE;45919049;35
2392;4268;24/04/2020;SP;;state;17826;1512;FALSE;45919049;35
2393;4268;25/04/2020;SP;;state;20004;1667;FALSE;45919049;35
2394;4268;26/04/2020;SP;;state;20715;1700;FALSE;45919049;35
2395;4268;27/04/2020;SP;;state;21696;1825;FALSE;45919049;35
2396;4268;28/04/2020;SP;;state;24041;2049;FALSE;45919049;35
2397;4268;29/04/2020;SP;;state;26158;2247;FALSE;45919049;35
2398;4268;30/04/2020;SP;;state;28698;2375;FALSE;45919049;35
2399;4268;01/05/2020;SP;;state;30374;2511;FALSE;45919049;35
2400;4268;02/05/2020;SP;;state;31174;2586;FALSE;45919049;35
2401;4268;03/05/2020;SP;;state;31772;2627;FALSE;45919049;35
2402;4268;04/05/2020;SP;;state;32187;2654;FALSE;45919049;35
2403;4268;05/05/2020;SP;;state;34053;2851;FALSE;45919049;35
2404;4268;06/05/2020;SP;;state;37853;3045;FALSE;45919049;35
2405;4268;07/05/2020;SP;;state;39928;3206;FALSE;45919049;35
2406;4268;08/05/2020;SP;;state;41830;3416;FALSE;45919049;35
2407;4268;09/05/2020;SP;;state;44411;3608;FALSE;45919049;35
2408;4268;10/05/2020;SP;;state;45444;3709;FALSE;45919049;35
2409;4268;11/05/2020;SP;;state;46131;3743;FALSE;45919049;35
2410;4268;12/05/2020;SP;;state;47719;3949;FALSE;45919049;35
2411;4268;13/05/2020;SP;;state;51097;4118;FALSE;45919049;35
2412;4268;14/05/2020;SP;;state;54286;4315;FALSE;45919049;35
2413;4268;15/05/2020;SP;;state;58378;4501;FALSE;45919049;35
2414;4268;16/05/2020;SP;;state;61183;4688;FALSE;45919049;35
2415;4268;17/05/2020;SP;;state;62345;4782;FALSE;45919049;35
2416;4268;18/05/2020;SP;;state;63066;4823;FALSE;45919049;35
2417;4268;19/05/2020;SP;;state;65995;5147;FALSE;45919049;35
2418;4268;20/05/2020;SP;;state;69859;5363;FALSE;45919049;35
2419;4268;21/05/2020;SP;;state;73739;5558;FALSE;45919049;35
2420;4268;22/05/2020;SP;;state;76871;5773;FALSE;45919049;35
2421;4268;23/05/2020;SP;;state;80558;6045;FALSE;45919049;35
2422;4268;24/05/2020;SP;;state;82161;6163;FALSE;45919049;35
2423;4268;25/05/2020;SP;;state;83625;6220;FALSE;45919049;35
2424;4268;26/05/2020;SP;;state;86017;6423;FALSE;45919049;35
2425;4268;27/05/2020;SP;;state;89483;6712;FALSE;45919049;35
2426;4268;28/05/2020;SP;;state;95865;6980;FALSE;45919049;35
2427;4268;29/05/2020;SP;;state;101556;7275;FALSE;45919049;35
2428;4268;30/05/2020;SP;;state;107142;7532;FALSE;45919049;35
2429;4268;31/05/2020;SP;;state;109698;7615;FALSE;45919049;35
2430;4268;01/06/2020;SP;;state;111296;7667;FALSE;45919049;35
2431;4268;02/06/2020;SP;;state;118295;7994;FALSE;45919049;35
2432;4268;03/06/2020;SP;;state;123483;8276;FALSE;45919049;35
2433;4268;04/06/2020;SP;;state;129200;8561;FALSE;45919049;35
2434;4268;05/06/2020;SP;;state;134565;8842;FALSE;45919049;35
2435;4268;06/06/2020;SP;;state;140549;9058;FALSE;45919049;35
2436;4268;07/06/2020;SP;;state;143073;9145;FALSE;45919049;35
2437;4268;08/06/2020;SP;;state;144593;9188;FALSE;45919049;35
2438;4268;09/06/2020;SP;;state;150138;9522;TRUE;45919049;35
2439;4325;25/02/2020;MS;;state;0;0;FALSE;2778986;50
2440;4325;26/02/2020;MS;;state;0;0;FALSE;2778986;50
2441;4325;27/02/2020;MS;;state;0;0;FALSE;2778986;50
2442;4325;28/02/2020;MS;;state;0;0;FALSE;2778986;50
2443;4325;29/02/2020;MS;;state;0;0;FALSE;2778986;50
2444;4325;01/03/2020;MS;;state;0;0;FALSE;2778986;50
2445;4325;02/03/2020;MS;;state;0;0;FALSE;2778986;50
2446;4325;03/03/2020;MS;;state;0;0;FALSE;2778986;50
2447;4325;04/03/2020;MS;;state;0;0;FALSE;2778986;50
2448;4325;05/03/2020;MS;;state;0;0;FALSE;2778986;50
2449;4325;06/03/2020;MS;;state;0;0;FALSE;2778986;50
2450;4325;07/03/2020;MS;;state;0;0;FALSE;2778986;50
2451;4325;08/03/2020;MS;;state;0;0;FALSE;2778986;50
2452;4325;09/03/2020;MS;;state;0;0;FALSE;2778986;50
2453;4325;10/03/2020;MS;;state;0;0;FALSE;2778986;50
2454;4325;11/03/2020;MS;;state;0;0;FALSE;2778986;50
2455;4325;12/03/2020;MS;;state;0;0;FALSE;2778986;50
2456;4325;13/03/2020;MS;;state;0;0;FALSE;2778986;50
2457;4325;14/03/2020;MS;;state;2;0;FALSE;2778986;50
2458;4325;15/03/2020;MS;;state;2;0;FALSE;2778986;50
2459;4325;16/03/2020;MS;;state;4;0;FALSE;2778986;50
2460;4325;17/03/2020;MS;;state;6;0;FALSE;2778986;50
2461;4325;18/03/2020;MS;;state;7;0;FALSE;2778986;50
2462;4325;19/03/2020;MS;;state;9;0;FALSE;2778986;50
2463;4325;20/03/2020;MS;;state;12;0;FALSE;2778986;50
2464;4325;21/03/2020;MS;;state;16;0;FALSE;2778986;50
2465;4325;22/03/2020;MS;;state;21;0;FALSE;2778986;50
2466;4325;23/03/2020;MS;;state;21;0;FALSE;2778986;50
2467;4325;24/03/2020;MS;;state;24;0;FALSE;2778986;50
2468;4325;25/03/2020;MS;;state;24;0;FALSE;2778986;50
2469;4325;26/03/2020;MS;;state;25;0;FALSE;2778986;50
2470;4325;27/03/2020;MS;;state;28;0;FALSE;2778986;50
2471;4325;28/03/2020;MS;;state;31;0;FALSE;2778986;50
2472;4325;29/03/2020;MS;;state;36;0;FALSE;2778986;50
2473;4325;30/03/2020;MS;;state;44;0;FALSE;2778986;50
2474;4325;31/03/2020;MS;;state;48;1;FALSE;2778986;50
2475;4325;01/04/2020;MS;;state;51;1;FALSE;2778986;50
2476;4325;02/04/2020;MS;;state;53;1;FALSE;2778986;50
2477;4325;03/04/2020;MS;;state;60;1;FALSE;2778986;50
2478;4325;04/04/2020;MS;;state;62;1;FALSE;2778986;50
2479;4325;05/04/2020;MS;;state;65;1;FALSE;2778986;50
2480;4325;06/04/2020;MS;;state;66;1;FALSE;2778986;50
2481;4325;07/04/2020;MS;;state;80;2;FALSE;2778986;50
2482;4325;08/04/2020;MS;;state;85;2;FALSE;2778986;50
2483;4325;09/04/2020;MS;;state;89;2;FALSE;2778986;50
2484;4325;10/04/2020;MS;;state;97;2;FALSE;2778986;50
2485;4325;11/04/2020;MS;;state;100;2;FALSE;2778986;50
2486;4325;12/04/2020;MS;;state;101;2;FALSE;2778986;50
2487;4325;13/04/2020;MS;;state;113;4;FALSE;2778986;50
2488;4325;14/04/2020;MS;;state;115;4;FALSE;2778986;50
2489;4325;15/04/2020;MS;;state;121;4;FALSE;2778986;50
2490;4325;16/04/2020;MS;;state;131;5;FALSE;2778986;50
2491;4325;17/04/2020;MS;;state;143;5;FALSE;2778986;50
2492;4325;18/04/2020;MS;;state;161;5;FALSE;2778986;50
2493;4325;19/04/2020;MS;;state;168;5;FALSE;2778986;50
2494;4325;20/04/2020;MS;;state;171;5;FALSE;2778986;50
2495;4325;21/04/2020;MS;;state;173;6;FALSE;2778986;50
2496;4325;22/04/2020;MS;;state;175;6;FALSE;2778986;50
2497;4325;23/04/2020;MS;;state;186;7;FALSE;2778986;50
2498;4325;24/04/2020;MS;;state;213;7;FALSE;2778986;50
2499;4325;25/04/2020;MS;;state;217;7;FALSE;2778986;50
2500;4325;26/04/2020;MS;;state;234;7;FALSE;2778986;50
2501;4325;27/04/2020;MS;;state;238;9;FALSE;2778986;50
2502;4325;28/04/2020;MS;;state;240;9;FALSE;2778986;50
2503;4325;29/04/2020;MS;;state;249;9;FALSE;2778986;50
2504;4325;30/04/2020;MS;;state;255;9;FALSE;2778986;50
2505;4325;01/05/2020;MS;;state;261;9;FALSE;2778986;50
2506;4325;02/05/2020;MS;;state;266;9;FALSE;2778986;50
2507;4325;03/05/2020;MS;;state;272;10;FALSE;2778986;50
2508;4325;04/05/2020;MS;;state;274;10;FALSE;2778986;50
2509;4325;05/05/2020;MS;;state;283;10;FALSE;2778986;50
2510;4325;06/05/2020;MS;;state;288;10;FALSE;2778986;50
2511;4325;07/05/2020;MS;;state;311;10;FALSE;2778986;50
2512;4325;08/05/2020;MS;;state;326;11;FALSE;2778986;50
2513;4325;09/05/2020;MS;;state;346;11;FALSE;2778986;50
2514;4325;10/05/2020;MS;;state;362;11;FALSE;2778986;50
2515;4325;11/05/2020;MS;;state;385;11;FALSE;2778986;50
2516;4325;12/05/2020;MS;;state;405;12;FALSE;2778986;50
2517;4325;13/05/2020;MS;;state;430;13;FALSE;2778986;50
2518;4325;14/05/2020;MS;;state;452;14;FALSE;2778986;50
2519;4325;15/05/2020;MS;;state;479;14;FALSE;2778986;50
2520;4325;16/05/2020;MS;;state;508;15;FALSE;2778986;50
2521;4325;17/05/2020;MS;;state;570;15;FALSE;2778986;50
2522;4325;18/05/2020;MS;;state;613;16;FALSE;2778986;50
2523;4325;19/05/2020;MS;;state;642;16;FALSE;2778986;50
2524;4325;20/05/2020;MS;;state;693;17;FALSE;2778986;50
2525;4325;21/05/2020;MS;;state;746;17;FALSE;2778986;50
2526;4325;22/05/2020;MS;;state;805;17;FALSE;2778986;50
2527;4325;23/05/2020;MS;;state;858;17;FALSE;2778986;50
2528;4325;24/05/2020;MS;;state;1023;17;FALSE;2778986;50
2529;4325;25/05/2020;MS;;state;1100;17;FALSE;2778986;50
2530;4325;26/05/2020;MS;;state;1186;18;FALSE;2778986;50
2531;4325;27/05/2020;MS;;state;1262;18;FALSE;2778986;50
2532;4325;28/05/2020;MS;;state;1356;18;FALSE;2778986;50
2533;4325;29/05/2020;MS;;state;1418;19;FALSE;2778986;50
2534;4325;30/05/2020;MS;;state;1489;20;FALSE;2778986;50
2535;4325;31/05/2020;MS;;state;1568;20;FALSE;2778986;50
2536;4325;01/06/2020;MS;;state;1646;20;FALSE;2778986;50
2537;4325;02/06/2020;MS;;state;1802;20;FALSE;2778986;50
2538;4325;03/06/2020;MS;;state;1925;20;FALSE;2778986;50
2539;4325;04/06/2020;MS;;state;1997;21;FALSE;2778986;50
2540;4325;05/06/2020;MS;;state;2132;21;FALSE;2778986;50
2541;4325;06/06/2020;MS;;state;2253;21;FALSE;2778986;50
2542;4325;07/06/2020;MS;;state;2324;22;FALSE;2778986;50
2543;4325;08/06/2020;MS;;state;2455;22;TRUE;2778986;50
2544;4325;09/06/2020;MS;;state;2455;22;TRUE;2778986;50
2545;4481;25/02/2020;RN;;state;0;0;FALSE;3506853;24
2546;4481;26/02/2020;RN;;state;0;0;FALSE;3506853;24
2547;4481;27/02/2020;RN;;state;0;0;FALSE;3506853;24
2548;4481;28/02/2020;RN;;state;0;0;FALSE;3506853;24
2549;4481;29/02/2020;RN;;state;0;0;FALSE;3506853;24
2550;4481;01/03/2020;RN;;state;0;0;FALSE;3506853;24
2551;4481;02/03/2020;RN;;state;0;0;FALSE;3506853;24
2552;4481;03/03/2020;RN;;state;0;0;FALSE;3506853;24
2553;4481;04/03/2020;RN;;state;0;0;FALSE;3506853;24
2554;4481;05/03/2020;RN;;state;0;0;FALSE;3506853;24
2555;4481;06/03/2020;RN;;state;0;0;FALSE;3506853;24
2556;4481;07/03/2020;RN;;state;0;0;FALSE;3506853;24
2557;4481;08/03/2020;RN;;state;0;0;FALSE;3506853;24
2558;4481;09/03/2020;RN;;state;0;0;FALSE;3506853;24
2559;4481;10/03/2020;RN;;state;0;0;FALSE;3506853;24
2560;4481;11/03/2020;RN;;state;0;0;FALSE;3506853;24
2561;4481;12/03/2020;RN;;state;1;0;FALSE;3506853;24
2562;4481;13/03/2020;RN;;state;1;0;FALSE;3506853;24
2563;4481;14/03/2020;RN;;state;1;0;FALSE;3506853;24
2564;4481;15/03/2020;RN;;state;1;0;FALSE;3506853;24
2565;4481;16/03/2020;RN;;state;1;0;FALSE;3506853;24
2566;4481;17/03/2020;RN;;state;1;0;FALSE;3506853;24
2567;4481;18/03/2020;RN;;state;1;0;FALSE;3506853;24
2568;4481;19/03/2020;RN;;state;1;0;FALSE;3506853;24
2569;4481;20/03/2020;RN;;state;6;0;FALSE;3506853;24
2570;4481;21/03/2020;RN;;state;9;0;FALSE;3506853;24
2571;4481;22/03/2020;RN;;state;13;0;FALSE;3506853;24
2572;4481;23/03/2020;RN;;state;13;0;FALSE;3506853;24
2573;4481;24/03/2020;RN;;state;14;0;FALSE;3506853;24
2574;4481;25/03/2020;RN;;state;14;0;FALSE;3506853;24
2575;4481;26/03/2020;RN;;state;19;0;FALSE;3506853;24
2576;4481;27/03/2020;RN;;state;28;0;FALSE;3506853;24
2577;4481;28/03/2020;RN;;state;68;1;FALSE;3506853;24
2578;4481;29/03/2020;RN;;state;68;1;FALSE;3506853;24
2579;4481;30/03/2020;RN;;state;77;1;FALSE;3506853;24
2580;4481;31/03/2020;RN;;state;82;1;FALSE;3506853;24
2581;4481;01/04/2020;RN;;state;92;2;FALSE;3506853;24
2582;4481;02/04/2020;RN;;state;106;2;FALSE;3506853;24
2583;4481;03/04/2020;RN;;state;176;4;FALSE;3506853;24
2584;4481;04/04/2020;RN;;state;215;6;FALSE;3506853;24
2585;4481;05/04/2020;RN;;state;246;7;FALSE;3506853;24
2586;4481;06/04/2020;RN;;state;246;7;FALSE;3506853;24
2587;4481;07/04/2020;RN;;state;254;8;FALSE;3506853;24
2588;4481;08/04/2020;RN;;state;261;11;FALSE;3506853;24
2589;4481;09/04/2020;RN;;state;261;11;FALSE;3506853;24
2590;4481;10/04/2020;RN;;state;263;11;FALSE;3506853;24
2591;4481;11/04/2020;RN;;state;289;13;FALSE;3506853;24
2592;4481;12/04/2020;RN;;state;339;17;FALSE;3506853;24
2593;4481;13/04/2020;RN;;state;376;18;FALSE;3506853;24
2594;4481;14/04/2020;RN;;state;399;19;FALSE;3506853;24
2595;4481;15/04/2020;RN;;state;400;20;FALSE;3506853;24
2596;4481;16/04/2020;RN;;state;463;23;FALSE;3506853;24
2597;4481;17/04/2020;RN;;state;516;24;FALSE;3506853;24
2598;4481;18/04/2020;RN;;state;561;26;FALSE;3506853;24
2599;4481;19/04/2020;RN;;state;595;27;FALSE;3506853;24
2600;4481;20/04/2020;RN;;state;608;28;FALSE;3506853;24
2601;4481;21/04/2020;RN;;state;646;29;FALSE;3506853;24
2602;4481;22/04/2020;RN;;state;708;34;FALSE;3506853;24
2603;4481;23/04/2020;RN;;state;754;38;FALSE;3506853;24
2604;4481;24/04/2020;RN;;state;781;40;FALSE;3506853;24
2605;4481;25/04/2020;RN;;state;825;44;FALSE;3506853;24
2606;4481;26/04/2020;RN;;state;832;45;FALSE;3506853;24
2607;4481;27/04/2020;RN;;state;857;48;FALSE;3506853;24
2608;4481;28/04/2020;RN;;state;1086;54;FALSE;3506853;24
2609;4481;29/04/2020;RN;;state;1177;56;FALSE;3506853;24
2610;4481;30/04/2020;RN;;state;1297;56;FALSE;3506853;24
2611;4481;01/05/2020;RN;;state;1366;59;FALSE;3506853;24
2612;4481;02/05/2020;RN;;state;1392;61;FALSE;3506853;24
2613;4481;03/05/2020;RN;;state;1421;62;FALSE;3506853;24
2614;4481;04/05/2020;RN;;state;1536;68;FALSE;3506853;24
2615;4481;05/05/2020;RN;;state;1644;72;FALSE;3506853;24
2616;4481;06/05/2020;RN;;state;1739;76;FALSE;3506853;24
2617;4481;07/05/2020;RN;;state;1821;81;FALSE;3506853;24
2618;4481;08/05/2020;RN;;state;1919;87;FALSE;3506853;24
2619;4481;09/05/2020;RN;;state;1919;87;FALSE;3506853;24
2620;4481;10/05/2020;RN;;state;1930;87;FALSE;3506853;24
2621;4481;11/05/2020;RN;;state;2033;93;FALSE;3506853;24
2622;4481;12/05/2020;RN;;state;2367;105;FALSE;3506853;24
2623;4481;13/05/2020;RN;;state;2537;117;FALSE;3506853;24
2624;4481;14/05/2020;RN;;state;2786;122;FALSE;3506853;24
2625;4481;15/05/2020;RN;;state;2786;122;FALSE;3506853;24
2626;4481;16/05/2020;RN;;state;3004;136;FALSE;3506853;24
2627;4481;17/05/2020;RN;;state;3138;139;FALSE;3506853;24
2628;4481;18/05/2020;RN;;state;3483;160;FALSE;3506853;24
2629;4481;19/05/2020;RN;;state;3796;170;FALSE;3506853;24
2630;4481;20/05/2020;RN;;state;4060;178;FALSE;3506853;24
2631;4481;21/05/2020;RN;;state;4251;181;FALSE;3506853;24
2632;4481;22/05/2020;RN;;state;4599;184;FALSE;3506853;24
2633;4481;23/05/2020;RN;;state;4599;184;FALSE;3506853;24
2634;4481;24/05/2020;RN;;state;4774;212;FALSE;3506853;24
2635;4481;25/05/2020;RN;;state;5472;220;FALSE;3506853;24
2636;4481;26/05/2020;RN;;state;5630;242;FALSE;3506853;24
2637;4481;27/05/2020;RN;;state;5630;242;FALSE;3506853;24
2638;4481;28/05/2020;RN;;state;6463;268;FALSE;3506853;24
2639;4481;29/05/2020;RN;;state;7402;305;FALSE;3506853;24
2640;4481;30/05/2020;RN;;state;7402;305;FALSE;3506853;24
2641;4481;31/05/2020;RN;;state;8008;323;FALSE;3506853;24
2642;4481;01/06/2020;RN;;state;8233;341;FALSE;3506853;24
2643;4481;02/06/2020;RN;;state;9149;367;FALSE;3506853;24
2644;4481;03/06/2020;RN;;state;9282;378;FALSE;3506853;24
2645;4481;04/06/2020;RN;;state;9433;387;FALSE;3506853;24
2646;4481;05/06/2020;RN;;state;9449;410;FALSE;3506853;24
2647;4481;06/06/2020;RN;;state;9449;410;FALSE;3506853;24
2648;4481;07/06/2020;RN;;state;10888;431;FALSE;3506853;24
2649;4481;08/06/2020;RN;;state;11027;459;TRUE;3506853;24
2650;4481;09/06/2020;RN;;state;11027;459;TRUE;3506853;24
2651;4498;25/02/2020;RR;;state;0;0;FALSE;605761;14
2652;4498;26/02/2020;RR;;state;0;0;FALSE;605761;14
2653;4498;27/02/2020;RR;;state;0;0;FALSE;605761;14
2654;4498;28/02/2020;RR;;state;0;0;FALSE;605761;14
2655;4498;29/02/2020;RR;;state;0;0;FALSE;605761;14
2656;4498;01/03/2020;RR;;state;0;0;FALSE;605761;14
2657;4498;02/03/2020;RR;;state;0;0;FALSE;605761;14
2658;4498;03/03/2020;RR;;state;0;0;FALSE;605761;14
